OutputName,OutputType,OutputTier,basic_resource_list,basic_resource_quantity_list,max_daily_production,resource_list_length
Kinetic Scatterfire CMD T4,SHIP_WEAPONS,4,"['Copper Ore', 'Tin Ore', 'Zinc Ore', 'Iron Ore', 'Hafnium Ore', 'Manganese Ore', 'Vanadium Ore', 'Sapphire Crystals', 'Quantum Computational Substrate', 'Living Metal Symbionts', 'Biolumite', 'Jasphorus Crystals', 'Quantum Particle', 'Abyssal Energy Crystals', 'Silicon Crystal', 'Argon', 'Boron Ore', 'Carbon', 'Hydrogen', 'Glowstone Crystals', 'Black Opal', 'Rhodium Ore', 'Palladium', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Viscovite Crystals', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Tantalum Ore', 'Diamond', 'Titanium Ore', 'Tenon Gas', 'Abyssal Chromite', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Tungsten Ore', 'Nitrogen', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Lithium Ore', 'Amber Resin', 'Silica', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Lunar Echo Crystals', 'Beryllium Crystals', 'Topaz Crystals']","[74077132.0, 45565920.0, 39056480.0, 150480942.0, 26037760.0, 235379944.0, 128886480.0, 19528320.0, 34174350.0, 103011255.0, 30756915.0, 30756915.0, 85435875.0, 61513830.0, 7615998.0, 7811280.0, 66395840.0, 18161226.0, 24214968.0, 26851275.0, 86412285.0, 531167040.0, 67372260.0, 278081568.0, 218715840.0, 218715840.0, 47844090.0, 50285115.0, 39739887.0, 181221696.0, 30463992.0, 19528200.0, 19918764.0, 266559720.0, 80553720.0, 57217586.0, 19772280.0, 19772280.0, 79089120.0, 141579360.0, 114239880.0, 17087160.0, 23433840.0, 23433840.0, 11716920.0, 5858460.0, 3905640.0, 3710358.0, 3710358.0, 3710358.0, 24898455.0, 13181535.0, 12986253.0]",0.004600827086453,53.0
Kinetic Rapidfire CMD T4,SHIP_WEAPONS,4,"['Copper Ore', 'Tin Ore', 'Zinc Ore', 'Iron Ore', 'Hafnium Ore', 'Manganese Ore', 'Vanadium Ore', 'Sapphire Crystals', 'Tantalum Ore', 'Carbon', 'Hydrogen', 'Diamond', 'Silicon Crystal', 'Titanium Ore', 'Tenon Gas', 'Abyssal Chromite', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Nitrogen', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Lithium Ore', 'Amber Resin', 'Silica', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[92531160.0, 45565920.0, 39056480.0, 150480942.0, 26037760.0, 235379944.0, 128886480.0, 19528320.0, 32709668.0, 14206752.0, 20187243.0, 19772262.0, 10301112.0, 266559720.0, 80553720.0, 57217586.0, 19772280.0, 19772280.0, 79089120.0, 141579360.0, 43938420.0, 114239880.0, 50773280.0, 17087160.0, 30756915.0, 23433840.0, 23433840.0, 51261525.0, 281206080.0, 153101088.0, 93735360.0, 93735360.0, 20504610.0, 20504610.0, 11716920.0, 5858460.0, 3905640.0, 3710358.0, 3710358.0, 3710358.0, 20504610.0, 24898455.0, 36615375.0, 36615375.0, 7323075.0, 13181535.0, 13181535.0, 13181535.0, 24117327.0, 118731456.0, 14841432.0, 12986253.0]",0.004600827086453,52.0
Energy Cannon CMD T5,SHIP_WEAPONS,5,"['Carbon', 'Hydrogen', 'Lumanite', 'Copper Ore', 'Diamond', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Zinc Ore', 'Tin Ore', 'Thermoplastic Resin', 'Tenon Gas', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Nitrogen', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Silica', 'Quartz Crystals', 'Neodymium', 'Silicon Crystal', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[127890358.0, 43698300.0, 34667318.0, 46028876.0, 29714844.0, 150686240.0, 76617658.0, 277338472.0, 415133616.0, 34958592.0, 17479296.0, 8739648.0, 102690924.0, 29496330.0, 29496330.0, 117985320.0, 211208360.0, 65547420.0, 170423280.0, 75743680.0, 25490660.0, 45883215.0, 34958640.0, 34958640.0, 76472025.0, 419503680.0, 228396448.0, 139834560.0, 139834560.0, 30588810.0, 30588810.0, 104875920.0, 17479320.0, 8739660.0, 5826440.0, 5535118.0, 5535118.0, 5535118.0, 30588810.0, 37143555.0, 54622875.0, 54622875.0, 10924575.0, 19664235.0, 19664235.0, 19664235.0, 35978267.0, 177123776.0, 22140472.0, 19372913.0]",0.0045945588259987,50.0
Fuel L T5,SHIP_MODULES,5,"['Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Thermoplastic Resin', 'Zinc Ore', 'Copper Ore', 'Silicon Crystal', 'Neodymium', 'Argon', 'Boron Ore', 'Carbon', 'Hydrogen', 'Quartz Crystals', 'Silica', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Lithium Ore', 'Tenon Gas', 'Nitrogen', 'Amber Resin']","[132961170.0, 70054810.0, 303094280.0, 566157240.0, 20015660.0, 40031320.0, 189290956.0, 77489198.0, 17156280.0, 46321956.0, 115518952.0, 28879738.0, 23160978.0, 34741467.0, 40460227.0, 91500160.0, 102937680.0, 51468840.0, 17156280.0, 17156280.0, 5718760.0, 8578140.0]",0.0045675673552152,22.0
Fuel CAP T3,SHIP_MODULES,3,"['Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Thermoplastic Resin', 'Zinc Ore', 'Copper Ore', 'Silicon Crystal', 'Neodymium', 'Argon', 'Boron Ore', 'Carbon', 'Hydrogen', 'Quartz Crystals', 'Silica', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Lithium Ore', 'Tenon Gas', 'Nitrogen', 'Amber Resin', 'Tin Ore', 'Gold Ore', 'Silver Ore', 'Platinum Ore', 'Rhodium Ore', 'Ochre Ore', 'Zirconium Ore', 'Fluorine Gas', 'Germanium', 'Neural Coral Compounds', 'Raw Chisenic']","[127518624.0, 71593632.0, 305659008.0, 581427072.0, 16873920.0, 45318528.0, 174042432.0, 241779168.0, 14463360.0, 39051072.0, 108957312.0, 28203552.0, 19525536.0, 32180976.0, 40858992.0, 127277568.0, 138848256.0, 69424128.0, 18802368.0, 26034048.0, 8678016.0, 13017024.0, 5785344.0, 46282752.0, 11570688.0, 46282752.0, 46282752.0, 46282752.0, 46282752.0, 4339008.0, 173560320.0, 520680960.0, 520680960.0]",0.004529241745365,33.0
Kinetic Burst CAP T5,SHIP_WEAPONS,5,"['Copper Ore', 'Tin Ore', 'Zinc Ore', 'Iron Ore', 'Hafnium Ore', 'Manganese Ore', 'Vanadium Ore', 'Sapphire Crystals', 'Neodymium', 'Tantalum Ore', 'Silicon Crystal', 'Lumanite', 'Titanium Ore', 'Tenon Gas', 'Abyssal Chromite', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Nitrogen', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals']","[74279132.0, 36771840.0, 31518720.0, 152957864.0, 21012480.0, 189953128.0, 104011920.0, 15759360.0, 18753646.0, 15759360.0, 10873966.0, 10873966.0, 215115600.0, 65007420.0, 46175002.0, 15956370.0, 15956370.0, 63825480.0, 114255560.0, 28366890.0, 92192400.0, 40974400.0, 13789460.0, 9455640.0, 9455640.0, 9455640.0, 10637595.0, 113467680.0, 37822560.0, 37822560.0, 37822560.0, 8273685.0, 8273685.0, 9455640.0, 6146166.0, 4727820.0, 3151880.0, 2994286.0, 2994286.0]",0.0045263236282415,39.0
Hull Reinforcement CAP T4,SHIP_COMPONENTS,4,"['Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Aluminum Ore', 'Vanadium Ore', 'Osmium Ore', 'Rhenium Ore', 'Lithium Ore', 'Copper Ore', 'Zinc Ore', 'Tungsten Ore', 'Boron Ore', 'Tenon Gas', 'Nitrogen', 'Carbon', 'Amber Resin', 'Silica', 'Silicon Crystal', 'Tin Ore', 'Gold Ore', 'Silver Ore', 'Platinum Ore', 'Rhodium Ore', 'Ochre Ore', 'Zirconium Ore', 'Quartz Crystals', 'Fluorine Gas', 'Germanium', 'Neural Coral Compounds', 'Raw Chisenic']","[107868672.0, 65831616.0, 306949824.0, 383092416.0, 176079744.0, 212366448.0, 11897280.0, 11897280.0, 31825224.0, 23794560.0, 15466464.0, 92798784.0, 41243904.0, 21415104.0, 7138368.0, 7138368.0, 10707552.0, 9517824.0, 145146816.0, 4758912.0, 38071296.0, 9517824.0, 38071296.0, 38071296.0, 38071296.0, 38071296.0, 2379456.0, 3569184.0, 142767360.0, 428302080.0, 428302080.0]",0.0045101949264531,31.0
Gray Goo Burst CLASS8 T3,SHIP_WEAPONS,3,"['Copper Ore', 'Carbon', 'Hydrogen', 'Living Metal Symbionts', 'Nitrogen', 'Silica', 'Tantalum Ore', 'Neodymium', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Quantum Particle', 'Xenon', 'Methane', 'Sodium Crystals', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Tenon Gas', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Quartz Crystals', 'Silicon Crystal', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[102657900.0, 56159910.0, 27979310.0, 176128750.0, 64110850.0, 44485090.0, 20129000.0, 23953510.0, 155043600.0, 63205050.0, 216588040.0, 434182440.0, 125806250.0, 15096750.0, 15096750.0, 10064500.0, 29438640.0, 29438640.0, 117754560.0, 203101520.0, 72464370.0, 177537690.0, 78905640.0, 70954680.0, 59380550.0, 44283800.0, 44283800.0, 101148225.0, 531405600.0, 299519520.0, 177135200.0, 177135200.0, 38748325.0, 38748325.0, 119566260.0, 16002555.0, 6038700.0, 3824510.0, 3824510.0, 3824510.0, 42270900.0, 51328950.0, 15096750.0, 27174150.0, 27174150.0, 27174150.0, 49718630.0, 244768640.0, 30596080.0, 26771570.0, 15298040.0, 10064500.0]",0.0044654329101527,52.0
Gray Goo Cannon CLASS8 T3,SHIP_WEAPONS,3,"['Copper Ore', 'Carbon', 'Hydrogen', 'Living Metal Symbionts', 'Nitrogen', 'Silica', 'Tantalum Ore', 'Neodymium', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Quantum Particle', 'Xenon', 'Methane', 'Sodium Crystals', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Tenon Gas', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Quartz Crystals', 'Silicon Crystal', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[102657900.0, 56159910.0, 27979310.0, 176128750.0, 64110850.0, 44485090.0, 20129000.0, 23953510.0, 155043600.0, 63205050.0, 216588040.0, 434182440.0, 125806250.0, 15096750.0, 15096750.0, 10064500.0, 29438640.0, 29438640.0, 117754560.0, 203101520.0, 72464370.0, 177537690.0, 78905640.0, 70954680.0, 59380550.0, 44283800.0, 44283800.0, 101148225.0, 531405600.0, 299519520.0, 177135200.0, 177135200.0, 38748325.0, 38748325.0, 119566260.0, 16002555.0, 6038700.0, 3824510.0, 3824510.0, 3824510.0, 42270900.0, 51328950.0, 15096750.0, 27174150.0, 27174150.0, 27174150.0, 49718630.0, 244768640.0, 30596080.0, 26771570.0, 15298040.0, 10064500.0]",0.0044654329101527,52.0
Superchill Cannon CMD T5,SHIP_WEAPONS,5,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[152215730.0, 325552290.0, 281125640.0, 203342756.0, 104875920.0, 131094900.0, 141946622.0, 85357336.0, 312297184.0, 572447640.0, 159935778.0, 84483380.0, 126725070.0, 29496330.0, 29496330.0, 117985320.0, 65547420.0, 170423280.0, 75743680.0, 45883215.0, 34958640.0, 34958640.0, 76472025.0, 419503680.0, 228396448.0, 139834560.0, 139834560.0, 30588810.0, 30588810.0, 104875920.0, 17479320.0, 11361558.0, 8739660.0, 5826440.0, 5535118.0, 5535118.0, 5535118.0, 5535118.0, 30588810.0, 37143555.0, 54622875.0, 54622875.0, 10924575.0, 19664235.0, 19664235.0, 19664235.0, 35978267.0, 177123776.0, 22140472.0, 19372913.0]",0.0044329683705392,50.0
Superchill Burst CMD T5,SHIP_WEAPONS,5,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[152215730.0, 325552290.0, 281125640.0, 203342756.0, 104875920.0, 131094900.0, 141946622.0, 85357336.0, 312297184.0, 572447640.0, 159935778.0, 84483380.0, 126725070.0, 29496330.0, 29496330.0, 117985320.0, 65547420.0, 170423280.0, 75743680.0, 45883215.0, 34958640.0, 34958640.0, 76472025.0, 419503680.0, 228396448.0, 139834560.0, 139834560.0, 30588810.0, 30588810.0, 104875920.0, 17479320.0, 11361558.0, 8739660.0, 5826440.0, 5535118.0, 5535118.0, 5535118.0, 5535118.0, 30588810.0, 37143555.0, 54622875.0, 54622875.0, 10924575.0, 19664235.0, 19664235.0, 19664235.0, 35978267.0, 177123776.0, 22140472.0, 19372913.0]",0.0044329683705392,50.0
Superchill Beam CMD T5,SHIP_WEAPONS,5,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[152215730.0, 325552290.0, 281125640.0, 203342756.0, 104875920.0, 131094900.0, 141946622.0, 85357336.0, 312297184.0, 572447640.0, 159935778.0, 84483380.0, 126725070.0, 29496330.0, 29496330.0, 117985320.0, 65547420.0, 170423280.0, 75743680.0, 45883215.0, 34958640.0, 34958640.0, 76472025.0, 419503680.0, 228396448.0, 139834560.0, 139834560.0, 30588810.0, 30588810.0, 104875920.0, 17479320.0, 11361558.0, 8739660.0, 5826440.0, 5535118.0, 5535118.0, 5535118.0, 5535118.0, 30588810.0, 37143555.0, 54622875.0, 54622875.0, 10924575.0, 19664235.0, 19664235.0, 19664235.0, 35978267.0, 177123776.0, 22140472.0, 19372913.0]",0.0044329683705392,50.0
Superchill Rapidfire CMD T5,SHIP_WEAPONS,5,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[152215730.0, 325552290.0, 281125640.0, 203342756.0, 104875920.0, 131094900.0, 141946622.0, 85357336.0, 312297184.0, 572447640.0, 159935778.0, 84483380.0, 126725070.0, 29496330.0, 29496330.0, 117985320.0, 65547420.0, 170423280.0, 75743680.0, 45883215.0, 34958640.0, 34958640.0, 76472025.0, 419503680.0, 228396448.0, 139834560.0, 139834560.0, 30588810.0, 30588810.0, 104875920.0, 17479320.0, 11361558.0, 8739660.0, 5826440.0, 5535118.0, 5535118.0, 5535118.0, 5535118.0, 30588810.0, 37143555.0, 54622875.0, 54622875.0, 10924575.0, 19664235.0, 19664235.0, 19664235.0, 35978267.0, 177123776.0, 22140472.0, 19372913.0]",0.0044329683705392,50.0
Superchill Scatterfire CMD T5,SHIP_WEAPONS,5,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[152215730.0, 325552290.0, 281125640.0, 203342756.0, 104875920.0, 131094900.0, 141946622.0, 85357336.0, 312297184.0, 572447640.0, 159935778.0, 84483380.0, 126725070.0, 29496330.0, 29496330.0, 117985320.0, 65547420.0, 170423280.0, 75743680.0, 45883215.0, 34958640.0, 34958640.0, 76472025.0, 419503680.0, 228396448.0, 139834560.0, 139834560.0, 30588810.0, 30588810.0, 104875920.0, 17479320.0, 11361558.0, 8739660.0, 5826440.0, 5535118.0, 5535118.0, 5535118.0, 5535118.0, 30588810.0, 37143555.0, 54622875.0, 54622875.0, 10924575.0, 19664235.0, 19664235.0, 19664235.0, 35978267.0, 177123776.0, 22140472.0, 19372913.0]",0.0044329683705392,50.0
Maneuvering Thrusters CAP T4,SHIP_COMPONENTS,4,"['Copper Ore', 'Silicon Crystal', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Aluminum Ore', 'Tenon Gas', 'Nitrogen', 'Thermal Bloom Sediment', 'Fusion Catalyst Deposits', 'Plasma Containment Minerals', 'Tritium Ore', 'Hydrogen', 'Carbon', 'Lumanite', 'Neodymium', 'Tantalum Ore', 'Silica', 'Rhodium Ore', 'Ochre Ore', 'Zirconium Ore', 'Cobalt Ore', 'Iridium Ore', 'Topaz Crystals', 'Black Opal', 'Palladium', 'Platinum Ore', 'Abyssal Energy Crystals', 'Gold Ore', 'Silver Ore']","[394199520.0, 118973760.0, 135629760.0, 30933120.0, 123732480.0, 437823360.0, 92006400.0, 111835440.0, 42037440.0, 138009600.0, 61866480.0, 47589600.0, 19035840.0, 53141720.0, 205428440.0, 76143280.0, 52348320.0, 7931520.0, 19035840.0, 261425536.0, 223353856.0, 223353856.0, 223353856.0, 261425536.0, 88675288.0, 15466620.0, 7138440.0, 86295808.0, 11897400.0, 48224128.0, 12056032.0]",0.0043907764902184,31.0
Superchill Scatterfire TTN T2,SHIP_WEAPONS,2,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore', 'Ochre Ore', 'Zirconium Ore', 'Fluorine Gas', 'Germanium', 'Raw Chisenic']","[98891350.0, 222862350.0, 284467784.0, 134239000.0, 59049360.0, 73811700.0, 132889304.0, 76567554.0, 264935576.0, 539062992.0, 169826824.0, 47567540.0, 71351310.0, 31960530.0, 31960530.0, 133038520.0, 81193080.0, 211102092.0, 93823152.0, 68169420.0, 51438720.0, 285276720.0, 114752940.0, 638050240.0, 341385088.0, 226540480.0, 226540480.0, 45008880.0, 45008880.0, 166519944.0, 19683192.0, 10471464.0, 9349530.0, 7532120.0, 4238444.0, 5537544.0, 4238444.0, 4238444.0, 46845960.0, 56884380.0, 83653500.0, 83653500.0, 16730700.0, 30115260.0, 30115260.0, 30115260.0, 55099772.0, 271260416.0, 33907552.0, 29669108.0, 20969176.0, 12571000.0, 20785600.0, 20785600.0, 1948650.0, 77946000.0, 233838000.0]",0.0043400876746803,57.0
